DATETIME,SOI,SST_DIFF,enso
2016-04-30,-22.86,0.62,0
2016-05-01,-8.71,0.62,0
2016-05-02,-5.11,0.61,0
2016-05-03,-2.59,0.61,0
2016-05-04,-0.13,0.61,0
2016-05-05,7.6,0.61,0
2016-05-06,10.36,0.61,0
2016-05-07,24.07,0.61,0
2016-05-08,18.25,0.61,0
2016-05-09,18.86,0.49,0
2016-05-10,8.14,0.49,0
2016-05-11,-4.5,0.49,0
2016-05-12,-10.17,0.49,0
2016-05-13,-1.97,0.49,0
2016-05-14,2.32,0.49,0
2016-05-15,4.0,0.49,0
2016-05-16,6.68,0.03,0
2016-05-17,0.17,0.03,0
2016-05-18,-13.92,0.03,0
2016-05-19,-15.3,0.03,0
2016-05-20,18.02,0.03,0
2016-05-21,6.76,0.03,0
2016-05-22,2.78,0.03,0
2016-05-23,8.75,-0.14,0
2016-05-24,13.96,-0.14,0
2016-05-25,-1.74,-0.14,0
2016-05-26,3.31,-0.14,0
2016-05-27,5.46,-0.14,0
2016-05-28,0.86,-0.14,0
2016-05-29,-4.81,-0.14,0
2016-05-30,-8.25,-0.18,0
2016-05-31,4.61,-0.18,0
2016-06-01,3.65,-0.18,0
2016-06-02,-0.14,-0.18,0
2016-06-03,-3.87,-0.18,0
2016-06-04,-1.48,-0.18,0
2016-06-05,2.39,-0.18,0
2016-06-06,-18.49,-0.08,0
2016-06-07,-29.59,-0.08,0
2016-06-08,-4.22,-0.08,0
2016-06-09,19.05,-0.08,0
2016-06-10,18.06,-0.08,0
2016-06-11,14.97,-0.08,0
2016-06-12,0.21,-0.08,0
2016-06-13,-1.48,0.04,0
2016-06-14,3.51,0.04,0
2016-06-15,-2.6,0.04,0
2016-06-16,-3.37,0.04,0
2016-06-17,15.53,0.04,0
2016-06-18,22.14,0.04,0
2016-06-19,14.97,0.04,0
2016-06-20,10.54,-0.48,0
2016-06-21,-0.98,-0.48,0
2016-06-22,-6.61,-0.48,0
2016-06-23,2.25,-0.48,0
2016-06-24,13.14,-0.48,0
2016-06-25,17.85,-0.48,0
2016-06-26,9.91,-0.48,0
2016-06-27,9.91,-0.47,0
2016-06-28,8.43,-0.47,0
2016-06-29,-1.06,-0.47,0
2016-06-30,-0.91,-0.47,0
2016-07-01,1.91,-0.47,0
2016-07-02,-2.09,-0.47,0
2016-07-03,-9.3,-0.47,0
2016-07-04,-9.73,-0.54,0
2016-07-05,-2.83,-0.54,0
2016-07-06,1.97,-0.54,0
2016-07-07,-2.89,-0.54,0
2016-07-08,-2.22,-0.54,0
2016-07-09,0.25,-0.54,0
2016-07-10,7.02,-0.54,0
2016-07-11,12.99,-0.48,0
2016-07-12,15.88,-0.48,0
2016-07-13,3.45,-0.48,0
2016-07-14,-20.62,-0.48,0
2016-07-15,-17.61,-0.48,0
2016-07-16,-9.05,-0.48,0
2016-07-17,-7.08,-0.48,0
2016-07-18,0.06,-0.43,0
2016-07-19,15.57,-0.43,0
2016-07-20,20.87,-0.43,0
2016-07-21,14.96,-0.43,0
2016-07-22,11.08,-0.43,0
2016-07-23,18.65,-0.43,0
2016-07-24,19.94,-0.43,0
2016-07-25,19.39,-0.48,0
2016-07-26,12.56,-0.48,0
2016-07-27,2.09,-0.48,0
2016-07-28,-8.99,-0.48,0
2016-07-29,-2.71,-0.48,0
2016-07-30,9.91,-0.48,0
2016-07-31,21.24,-0.48,0
2016-08-01,11.96,-0.46,0
2016-08-02,3.16,-0.46,0
2016-08-03,-3.88,-0.46,0
2016-08-04,-8.32,-0.46,0
2016-08-05,-9.23,-0.46,0
2016-08-06,-6.98,-0.46,0
2016-08-07,-2.49,-0.46,0
2016-08-08,0.55,-0.64,0
2016-08-09,9.04,-0.64,0
2016-08-10,11.41,-0.64,0
2016-08-11,7.46,-0.64,0
2016-08-12,1.7,-0.64,0
2016-08-13,-1.64,-0.64,0
2016-08-14,-2.31,-0.64,0
2016-08-15,-4.31,-0.57,0
2016-08-16,-3.04,-0.57,0
2016-08-17,-2.79,-0.57,0
2016-08-18,-3.16,-0.57,0
2016-08-19,6.25,-0.57,0
2016-08-20,3.64,-0.57,0
2016-08-21,11.53,-0.57,0
2016-08-22,14.08,-0.62,0
2016-08-23,15.96,-0.62,0
2016-08-24,12.26,-0.62,0
2016-08-25,8.07,-0.62,0
2016-08-26,18.39,-0.62,0
2016-08-27,13.23,-0.62,0
2016-08-28,4.79,-0.62,0
2016-08-29,11.96,-0.51,0
2016-08-30,15.29,-0.51,0
2016-08-31,12.32,-0.51,0
2016-09-01,8.2,-0.51,0
2016-09-02,12.24,-0.51,0
2016-09-03,17.47,-0.51,0
2016-09-04,13.55,-0.51,0
2016-09-05,2.62,-0.54,0
2016-09-06,-0.83,-0.54,0
2016-09-07,-1.07,-0.54,0
2016-09-08,7.13,-0.54,0
2016-09-09,10.88,-0.54,0
2016-09-10,13.31,-0.54,0
2016-09-11,12.36,-0.54,0
2016-09-12,18.25,-0.72,0
2016-09-13,30.78,-0.72,0
2016-09-14,27.46,-0.72,0
2016-09-15,20.68,-0.72,0
2016-09-16,15.51,-0.72,0
2016-09-17,18.25,-0.72,0
2016-09-18,14.14,-0.72,0
2016-09-19,12.54,-0.55,0
2016-09-20,15.57,-0.55,0
2016-09-21,10.34,-0.55,0
2016-09-22,7.31,-0.55,0
2016-09-23,7.07,-0.55,0
2016-09-24,8.56,-0.55,0
2016-09-25,18.78,-0.55,0
2016-09-26,23.77,-0.67,0
2016-09-27,17.12,-0.67,0
2016-09-28,10.94,-0.67,0
2016-09-29,14.14,-0.67,0
2016-09-30,27.46,-0.67,0
2016-10-01,13.28,-0.67,0
2016-10-02,7.09,-0.67,0
2016-10-03,-0.2,-0.85,0
2016-10-04,4.51,-0.85,0
2016-10-05,11.47,-0.85,-1
2016-10-06,12.25,-0.85,-1
2016-10-07,10.12,-0.85,-1
2016-10-08,-0.84,-0.85,0
2016-10-09,-2.52,-0.85,0
2016-10-10,-2.58,-0.69,0
2016-10-11,-5.8,-0.69,0
2016-10-12,-13.15,-0.69,0
2016-10-13,-18.24,-0.69,0
2016-10-14,-25.79,-0.69,0
2016-10-15,-12.77,-0.69,0
2016-10-16,0.97,-0.69,0
2016-10-17,12.38,-0.71,0
2016-10-18,4.19,-0.71,0
2016-10-19,-4.77,-0.71,0
2016-10-20,-3.87,-0.71,0
2016-10-21,4.25,-0.71,0
2016-10-22,-1.61,-0.71,0
2016-10-23,-10.32,-0.71,0
2016-10-24,-5.61,-0.73,0
2016-10-25,4.12,-0.73,0
2016-10-26,-1.87,-0.73,0
2016-10-27,-21.02,-0.73,0
2016-10-28,-35.46,-0.73,0
2016-10-29,-32.88,-0.73,0
2016-10-30,-20.24,-0.73,0
2016-10-31,-4.84,-0.81,0
2016-11-01,9.22,-0.81,-1
2016-11-02,18.32,-0.81,-1
2016-11-03,13.49,-0.81,-1
2016-11-04,1.71,-0.81,0
2016-11-05,1.46,-0.81,0
2016-11-06,3.24,-0.81,0
2016-11-07,1.21,-0.69,0
2016-11-08,2.8,-0.69,0
2016-11-09,2.92,-0.69,0
2016-11-10,-4.97,-0.69,0
2016-11-11,-7.83,-0.69,0
2016-11-12,0.12,-0.69,0
2016-11-13,5.6,-0.69,0
2016-11-14,-2.04,-0.49,0
2016-11-15,-18.2,-0.49,0
2016-11-16,-27.55,-0.49,0
2016-11-17,-24.31,-0.49,0
2016-11-18,-12.03,-0.49,0
2016-11-19,3.88,-0.49,0
2016-11-20,0.82,-0.49,0
2016-11-21,2.35,-0.5,0
2016-11-22,4.64,-0.5,0
2016-11-23,0.63,-0.5,0
2016-11-24,6.42,-0.5,0
2016-11-25,10.11,-0.5,0
2016-11-26,9.6,-0.5,0
2016-11-27,8.08,-0.5,0
2016-11-28,6.61,-0.48,0
2016-11-29,3.31,-0.48,0
2016-11-30,0.76,-0.48,0
2016-12-01,-5.35,-0.48,0
2016-12-02,-7.32,-0.48,0
2016-12-03,-7.06,-0.48,0
2016-12-04,-1.92,-0.48,0
2016-12-05,6.49,-0.38,0
2016-12-06,3.84,-0.38,0
2016-12-07,1.09,-0.38,0
2016-12-08,7.58,-0.38,0
2016-12-09,6.69,-0.38,0
2016-12-10,-1.45,-0.38,0
2016-12-11,3.01,-0.38,0
2016-12-12,1.24,-0.41,0
2016-12-13,-2.91,-0.41,0
2016-12-14,-2.96,-0.41,0
2016-12-15,-7.37,-0.41,0
2016-12-16,-5.97,-0.41,0
2016-12-17,0.88,-0.41,0
2016-12-18,5.4,-0.41,0
2016-12-19,5.29,-0.4,0
2016-12-20,23.66,-0.4,0
2016-12-21,20.6,-0.4,0
2016-12-22,-0.36,-0.4,0
2016-12-23,-17.33,-0.4,0
2016-12-24,-7.84,-0.4,0
2016-12-25,-6.12,-0.4,0
2016-12-26,-0.36,-0.34,0
2016-12-27,-2.02,-0.34,0
2016-12-28,-3.06,-0.34,0
2016-12-29,-5.5,-0.34,0
2016-12-30,2.59,-0.34,0
2016-12-31,9.76,-0.34,0
2017-01-01,24.83,-0.34,0
2017-01-02,36.75,-0.51,0
2017-01-03,29.54,-0.51,0
2017-01-04,23.18,-0.51,0
2017-01-05,10.27,-0.51,0
2017-01-06,5.66,-0.51,0
2017-01-07,7.45,-0.51,0
2017-01-08,14.28,-0.51,0
2017-01-09,19.93,-0.39,0
2017-01-10,19.79,-0.39,0
2017-01-11,8.77,-0.39,0
2017-01-12,-1.13,-0.39,0
2017-01-13,-3.34,-0.39,0
2017-01-14,-11.39,-0.39,0
2017-01-15,-11.63,-0.39,0
2017-01-16,-3.9,-0.19,0
2017-01-17,-6.78,-0.19,0
2017-01-18,-26.47,-0.19,0
2017-01-19,-33.54,-0.19,0
2017-01-20,-18.51,-0.19,0
2017-01-21,-20.72,-0.19,0
2017-01-22,-32.12,-0.19,0
2017-01-23,-23.31,-0.26,0
2017-01-24,-5.98,-0.26,0
2017-01-25,7.31,-0.26,0
2017-01-26,6.32,-0.26,0
2017-01-27,-3.53,-0.26,0
2017-01-28,-3.53,-0.26,0
2017-01-29,-4.28,-0.26,0
2017-01-30,-0.56,-0.4,0
2017-01-31,12.02,-0.4,0
2017-02-01,15.13,-0.4,0
2017-02-02,15.71,-0.4,0
2017-02-03,10.33,-0.4,0
2017-02-04,11.1,-0.4,0
2017-02-05,26.23,-0.4,0
2017-02-06,26.66,-0.23,0
2017-02-07,10.52,-0.23,0
2017-02-08,5.33,-0.23,0
2017-02-09,0.05,-0.23,0
2017-02-10,5.62,-0.23,0
2017-02-11,11.96,-0.23,0
2017-02-12,14.65,-0.23,0
2017-02-13,13.98,0.13,0
2017-02-14,-1.15,0.13,0
2017-02-15,-23.58,0.13,0
2017-02-16,-40.11,0.13,0
2017-02-17,-51.97,0.13,0
2017-02-18,-40.3,0.13,0
2017-02-19,-19.36,0.13,0
2017-02-20,-9.27,0.14,0
2017-02-21,-11.72,0.14,0
2017-02-22,-10.33,0.14,0
2017-02-23,-4.27,0.14,0
2017-02-24,-5.57,0.14,0
2017-02-25,-16.62,0.14,0
2017-02-26,-5.91,0.14,0
2017-02-27,5.67,0.09,0
2017-02-28,4.56,0.09,0
2017-03-01,-4.6,0.09,0
2017-03-02,-3.45,0.09,0
2017-03-03,1.91,0.09,0
2017-03-04,10.67,0.09,0
2017-03-05,25.61,0.09,0
2017-03-06,22.93,-0.01,0
2017-03-07,4.45,-0.01,0
2017-03-08,-1.25,-0.01,0
2017-03-09,-2.87,-0.01,0
2017-03-10,-12.02,-0.01,0
2017-03-11,-13.21,-0.01,0
2017-03-12,-7.56,-0.01,0
2017-03-13,5.36,0.01,0
2017-03-14,6.6,0.01,0
2017-03-15,-0.72,0.01,0
2017-03-16,1.0,0.01,0
2017-03-17,10.91,0.01,0
2017-03-18,11.49,0.01,0
2017-03-19,8.9,0.01,0
2017-03-20,2.73,0.03,0
2017-03-21,8.42,0.03,0
2017-03-22,11.01,0.03,0
2017-03-23,6.56,0.03,0
2017-03-24,5.41,0.03,0
2017-03-25,10.24,0.03,0
2017-03-26,8.62,0.03,0
2017-03-27,5.93,0.03,0
2017-03-28,0.19,0.03,0
2017-03-29,6.41,0.03,0
2017-03-30,-2.87,0.03,0
2017-03-31,-9.1,0.03,0
2017-04-01,-7.5,0.03,0
2017-04-02,-10.38,0.03,0
2017-04-03,-14.64,0.03,0
2017-04-04,-4.9,0.03,0
2017-04-05,-3.61,0.03,0
2017-04-06,1.87,0.03,0
2017-04-07,4.61,0.03,0
2017-04-08,4.76,0.03,0
2017-04-09,11.82,0.03,0
2017-04-10,19.25,0.08,0
2017-04-11,15.28,0.08,0
2017-04-12,10.96,0.08,0
2017-04-13,-16.15,0.08,0
2017-04-14,-34.68,0.08,0
2017-04-15,-34.47,0.08,0
2017-04-16,-35.76,0.08,0
2017-04-17,-30.86,0.34,0
2017-04-18,-17.59,0.34,0
2017-04-19,-10.31,0.34,0
2017-04-20,-17.67,0.34,0
2017-04-21,-7.64,0.34,0
2017-04-22,1.8,0.34,0
2017-04-23,-3.46,0.34,0
2017-04-24,-11.18,0.34,0
2017-04-25,-1.73,0.34,0
2017-04-26,14.56,0.34,0
2017-04-27,18.67,0.34,0
2017-04-28,0.65,0.34,0
2017-04-29,-10.17,0.34,0
2017-04-30,-20.77,0.34,0
2017-05-01,-12.24,0.38,0
2017-05-02,-3.66,0.38,0
2017-05-03,-1.44,0.38,0
2017-05-04,-12.77,0.38,0
2017-05-05,-12.08,0.38,0
2017-05-06,-12.39,0.38,0
2017-05-07,-14.77,0.38,0
2017-05-08,-15.53,0.46,0
2017-05-09,-15.99,0.46,0
2017-05-10,-17.83,0.46,0
2017-05-11,-21.35,0.46,0
2017-05-12,-4.42,0.46,0
2017-05-13,6.68,0.46,0
2017-05-14,4.92,0.46,0
2017-05-15,8.29,0.34,0
2017-05-16,6.22,0.34,0
2017-05-17,7.37,0.34,0
2017-05-18,10.74,0.34,0
2017-05-19,6.91,0.34,0
2017-05-20,17.33,0.34,0
2017-05-21,11.36,0.34,0
2017-05-22,2.47,0.38,0
2017-05-23,-3.74,0.38,0
2017-05-24,-5.27,0.38,0
2017-05-25,2.78,0.38,0
2017-05-26,8.06,0.38,0
2017-05-27,15.34,0.38,0
2017-05-28,25.76,0.38,0
2017-05-29,26.91,0.37,0
2017-05-30,12.2,0.37,0
2017-05-31,1.24,0.37,0
2017-06-01,-3.8,0.37,0
2017-06-02,-9.91,0.37,0
2017-06-03,-19.33,0.37,0
2017-06-04,-9.84,0.37,0
2017-06-05,-9.35,0.35,0
2017-06-06,-14.97,0.35,0
2017-06-07,-14.41,0.35,0
2017-06-08,-10.12,0.35,0
2017-06-09,-4.99,0.35,0
2017-06-10,-14.97,0.35,0
2017-06-11,-19.26,0.35,0
2017-06-12,-24.25,0.4,0
2017-06-13,-9.77,0.4,0
2017-06-14,-8.01,0.4,0
2017-06-15,-13.92,0.4,0
2017-06-16,-10.54,0.4,0
2017-06-17,-4.43,0.4,0
2017-06-18,-1.97,0.4,0
2017-06-19,-9.49,0.44,0
2017-06-20,-7.1,0.44,0
2017-06-21,-1.62,0.44,0
2017-06-22,-13.36,0.44,0
2017-06-23,-29.31,0.44,0
2017-06-24,-13.43,0.44,0
2017-06-25,7.31,0.44,0
2017-06-26,3.3,0.43,0
2017-06-27,-3.3,0.43,0
2017-06-28,-1.62,0.43,0
2017-06-29,-4.92,0.43,0
2017-06-30,-6.19,0.43,0
2017-07-01,-7.33,0.43,0
2017-07-02,-15.64,0.43,0
2017-07-03,-8.31,0.48,0
2017-07-04,8.31,0.48,0
2017-07-05,12.56,0.48,0
2017-07-06,9.97,0.48,0
2017-07-07,8.8,0.48,0
2017-07-08,12.68,0.48,0
2017-07-09,9.48,0.48,0
2017-07-10,1.48,0.44,0
2017-07-11,-11.39,0.44,0
2017-07-12,-13.6,0.44,0
2017-07-13,-1.91,0.44,0
2017-07-14,13.48,0.44,0
2017-07-15,16.31,0.44,0
2017-07-16,14.22,0.44,0
2017-07-17,13.05,0.32,0
2017-07-18,8.8,0.32,0
2017-07-19,13.6,0.32,0
2017-07-20,25.73,0.32,0
2017-07-21,27.02,0.32,0
2017-07-22,14.96,0.32,0
2017-07-23,5.17,0.32,0
2017-07-24,2.28,0.21,0
2017-07-25,-4.06,0.21,0
2017-07-26,1.05,0.21,0
2017-07-27,4.55,0.21,0
2017-07-28,11.26,0.21,0
2017-07-29,9.05,0.21,0
2017-07-30,10.34,0.21,0
2017-07-31,9.85,0.14,0
2017-08-01,5.7,0.14,0
2017-08-02,1.58,0.14,0
2017-08-03,0.67,0.14,0
2017-08-04,5.28,0.14,0
2017-08-05,2.97,0.14,0
2017-08-06,-3.82,0.14,0
2017-08-07,-16.21,0.17230769230769233,0
2017-08-08,-26.95,0.1691666666666667,0
2017-08-09,-20.09,0.16545454545454547,0
2017-08-10,0.24,0.161,0
2017-08-11,13.17,0.15555555555555556,0
2017-08-12,14.51,0.14875000000000002,0
2017-08-13,6.55,0.14,0
2017-08-14,0.18,0.14,0
2017-08-15,5.64,0.14,0
2017-08-16,14.2,0.14,0
2017-08-17,14.81,0.14,0
2017-08-18,22.64,0.14,0
2017-08-19,17.05,0.14,0
2017-08-20,4.61,,0
2017-08-21,9.59,-0.09,0
2017-08-22,9.16,-0.09,0
2017-08-23,6.01,-0.09,0
2017-08-24,6.25,-0.09,0
2017-08-25,12.93,-0.09,0
2017-08-26,1.4,-0.09,0
2017-08-27,1.15,-0.09,0
2017-08-28,5.34,-0.21,0
2017-08-29,9.53,-0.21,0
2017-08-30,-3.88,-0.21,0
2017-08-31,-11.84,-0.21,0
2017-09-01,-0.95,-0.21,0
2017-09-02,7.01,-0.21,0
2017-09-03,2.2,-0.21,0
2017-09-04,13.25,-0.38,0
2017-09-05,22.4,-0.38,0
2017-09-06,13.85,-0.38,0
2017-09-07,0.6,-0.38,0
2017-09-08,-5.7,-0.38,0
2017-09-09,0.95,-0.38,0
2017-09-10,11.41,-0.38,0
2017-09-11,13.91,-0.45,0
2017-09-12,7.43,-0.45,0
2017-09-13,11.71,-0.45,0
2017-09-14,11.23,-0.45,0
2017-09-15,3.09,-0.45,0
2017-09-16,-4.22,-0.45,0
2017-09-17,-3.68,-0.45,0
2017-09-18,-1.42,-0.47,0
2017-09-19,-6.71,-0.47,0
2017-09-20,-7.49,-0.47,0
2017-09-21,-2.14,-0.47,0
2017-09-22,4.7,-0.47,0
2017-09-23,6.36,-0.47,0
2017-09-24,7.37,-0.47,0
2017-09-25,14.68,-0.21,0
2017-09-26,15.63,-0.21,0
2017-09-27,11.53,-0.21,0
2017-09-28,11.53,-0.21,0
2017-09-29,15.21,-0.21,0
2017-09-30,11.05,-0.21,0
2017-10-01,13.34,-0.21,0
2017-10-02,29.07,-0.17,0
2017-10-03,25.91,-0.17,0
2017-10-04,19.01,-0.17,0
2017-10-05,13.02,-0.17,0
2017-10-06,19.72,-0.17,0
2017-10-07,21.46,-0.17,0
2017-10-08,7.8,-0.17,0
2017-10-09,4.64,-0.55,0
2017-10-10,18.95,-0.55,0
2017-10-11,19.4,-0.55,0
2017-10-12,5.28,-0.55,0
2017-10-13,4.96,-0.55,0
2017-10-14,15.66,-0.55,0
2017-10-15,21.72,-0.55,0
2017-10-16,14.31,-0.79,0
2017-10-17,13.54,-0.79,0
2017-10-18,8.44,-0.79,0
2017-10-19,9.8,-0.79,0
2017-10-20,8.89,-0.79,0
2017-10-21,3.35,-0.79,0
2017-10-22,0.84,-0.79,0
2017-10-23,11.09,-0.65,0
2017-10-24,10.18,-0.65,0
2017-10-25,-2.19,-0.65,0
2017-10-26,-4.06,-0.65,0
2017-10-27,9.15,-0.65,0
2017-10-28,9.86,-0.65,0
2017-10-29,-2.9,-0.65,0
2017-10-30,-2.19,-0.64,0
2017-10-31,1.8,-0.64,0
2017-11-01,2.1,-0.64,0
2017-11-02,7.0,-0.64,0
2017-11-03,7.12,-0.64,0
2017-11-04,16.99,-0.64,0
2017-11-05,9.73,-0.64,0
2017-11-06,3.94,-0.89,0
2017-11-07,3.37,-0.89,0
2017-11-08,18.19,-0.89,-1
2017-11-09,10.69,-0.89,-1
2017-11-10,3.37,-0.89,0
2017-11-11,-0.58,-0.89,0
2017-11-12,0.19,-0.89,0
2017-11-13,6.87,-0.83,0
2017-11-14,12.28,-0.83,-1
2017-11-15,11.7,-0.83,-1
2017-11-16,15.71,-0.83,-1
2017-11-17,12.53,-0.83,-1
2017-11-18,13.74,-0.83,-1
2017-11-19,12.85,-0.83,-1
2017-11-20,10.05,-0.98,-1
2017-11-21,9.03,-0.98,-1
2017-11-22,13.61,-0.98,-1
2017-11-23,14.63,-0.98,-1
2017-11-24,9.86,-0.98,-1
2017-11-25,1.46,-0.98,0
2017-11-26,-0.7,-0.98,0
2017-11-27,19.21,-1.14,-1
2017-11-28,30.16,-1.14,-1
2017-11-29,15.46,-1.14,-1
2017-11-30,21.57,-1.14,-1
2017-12-01,13.86,-1.14,-1
2017-12-02,11.0,-1.14,-1
2017-12-03,2.54,-1.14,0
2017-12-04,6.9,-1.05,0
2017-12-05,15.67,-1.05,-1
2017-12-06,10.59,-1.05,-1
2017-12-07,6.9,-1.05,0
2017-12-08,9.6,-1.05,-1
2017-12-09,11.11,-1.05,-1
2017-12-10,1.14,-1.05,0
2017-12-11,-10.12,-1.01,0
2017-12-12,-11.26,-1.01,0
2017-12-13,-5.24,-1.01,0
2017-12-14,-8.72,-1.01,0
2017-12-15,-12.56,-1.01,0
2017-12-16,-19.1,-1.01,0
2017-12-17,-20.03,-1.01,0
2017-12-18,-9.45,-0.91,0
2017-12-19,-6.18,-0.91,0
2017-12-20,-1.87,-0.91,0
2017-12-21,-2.44,-0.91,0
2017-12-22,-9.65,-0.91,0
2017-12-23,-12.61,-0.91,0
2017-12-24,-9.86,-0.91,0
2017-12-25,-8.36,-0.82,0
2017-12-26,-11.47,-0.82,0
2017-12-27,-14.12,-0.82,0
2017-12-28,-2.39,-0.82,0
2017-12-29,0.41,-0.82,0
2017-12-30,-1.04,-0.82,0
2017-12-31,5.92,-0.82,0
2018-01-01,6.79,-0.97,0
2018-01-02,11.55,-0.97,-1
2018-01-03,7.92,-0.97,0
2018-01-04,0.19,-0.97,0
2018-01-05,-6.21,-0.97,0
2018-01-06,-16.76,-0.97,0
2018-01-07,-14.93,-0.97,0
2018-01-08,-10.17,-0.84,0
2018-01-09,-6.12,-0.84,0
2018-01-10,-1.13,-0.84,0
2018-01-11,8.58,-0.84,-1
2018-01-12,8.86,-0.84,-1
2018-01-13,4.86,-0.84,0
2018-01-14,6.04,-0.84,0
2018-01-15,12.06,-0.72,0
2018-01-16,17.11,-0.72,0
2018-01-17,22.85,-0.72,0
2018-01-18,18.0,-0.72,0
2018-01-19,14.56,-0.72,0
2018-01-20,16.4,-0.72,0
2018-01-21,15.97,-0.72,0
2018-01-22,20.83,-0.67,0
2018-01-23,25.68,-0.67,0
2018-01-24,20.26,-0.67,0
2018-01-25,22.48,-0.67,0
2018-01-26,18.47,-0.67,0
2018-01-27,16.3,-0.67,0
2018-01-28,12.02,-0.67,0
2018-01-29,14.94,-0.74,0
2018-01-30,9.62,-0.74,0
2018-01-31,-0.23,-0.74,0
2018-02-01,-11.1,-0.74,0
2018-02-02,-18.68,-0.74,0
2018-02-03,-29.25,-0.74,0
2018-02-04,-22.29,-0.74,0
2018-02-05,-19.84,-0.67,0
2018-02-06,-27.14,-0.67,0
2018-02-07,-27.95,-0.67,0
2018-02-08,-23.54,-0.67,0
2018-02-09,-10.33,-0.67,0
2018-02-10,-1.83,-0.67,0
2018-02-11,-5.81,-0.67,0
2018-02-12,-12.97,-0.78,0
2018-02-13,-21.37,-0.78,0
2018-02-14,-22.05,-0.78,0
2018-02-15,-13.88,-0.78,0
2018-02-16,-7.68,-0.78,0
2018-02-17,-13.3,-0.78,0
2018-02-18,-13.11,-0.78,0
2018-02-19,-15.42,-0.76,0
2018-02-20,-12.68,-0.76,0
2018-02-21,-3.84,-0.76,0
2018-02-22,14.65,-0.76,0
2018-02-23,23.15,-0.76,0
2018-02-24,23.34,-0.76,0
2018-02-25,12.78,-0.76,0
2018-02-26,21.95,-0.75,0
2018-02-27,14.31,-0.75,0
2018-02-28,7.06,-0.75,0
2018-03-01,6.6,-0.75,0
2018-03-02,6.89,-0.75,0
2018-03-03,14.02,-0.75,0
2018-03-04,12.64,-0.75,0
2018-03-05,7.8,-0.82,0
2018-03-06,2.39,-0.82,0
2018-03-07,4.02,-0.82,0
2018-03-08,13.55,-0.82,-1
2018-03-09,15.46,-0.82,-1
2018-03-10,10.53,-0.82,-1
2018-03-11,-0.96,-0.82,0
2018-03-12,2.2,-0.83,0
2018-03-13,3.06,-0.83,0
2018-03-14,2.39,-0.83,0
2018-03-15,1.15,-0.83,0
2018-03-16,5.26,-0.83,0
2018-03-17,35.9,-0.83,-1
2018-03-18,12.83,-0.83,-1
2018-03-19,-7.28,-1.01,0
2018-03-20,-8.38,-1.01,0
2018-03-21,-6.08,-1.01,0
2018-03-22,8.14,-1.01,-1
2018-03-23,24.08,-1.01,-1
2018-03-24,23.12,-1.01,-1
2018-03-25,13.93,-1.01,-1
2018-03-26,13.83,-0.81,-1
2018-03-27,9.57,-0.81,-1
2018-03-28,6.94,-0.81,0
2018-03-29,18.67,-0.81,-1
2018-03-30,5.46,-0.81,0
2018-03-31,3.3,-0.81,0
2018-04-01,26.68,-0.81,-1
2018-04-02,31.29,-0.65,0
2018-04-03,25.52,-0.65,0
2018-04-04,17.38,-0.65,0
2018-04-05,21.05,-0.65,0
2018-04-06,20.19,-0.65,0
2018-04-07,16.65,-0.65,0
2018-04-08,9.44,-0.65,0
2018-04-09,-2.96,-0.58,0
2018-04-10,-7.28,-0.58,0
2018-04-11,9.73,-0.58,0
2018-04-12,18.96,-0.58,0
2018-04-13,9.01,-0.58,0
2018-04-14,-17.31,-0.58,0
2018-04-15,12.47,-0.58,0
2018-04-16,11.97,-0.66,0
2018-04-17,4.04,-0.66,0
2018-04-18,0.94,-0.66,0
2018-04-19,-2.45,-0.66,0
2018-04-20,-4.98,-0.66,0
2018-04-21,-11.83,-0.66,0
2018-04-22,-2.89,-0.66,0
2018-04-23,-2.74,-0.56,0
2018-04-24,-14.21,-0.56,0
2018-04-25,-15.43,-0.56,0
2018-04-26,-5.55,-0.56,0
2018-04-27,-6.56,-0.56,0
2018-04-28,-10.24,-0.56,0
2018-04-29,-6.27,-0.56,0
2018-04-30,-4.11,-0.44,0
2018-05-01,0.32,-0.44,0
2018-05-02,1.17,-0.44,0
2018-05-03,1.7,-0.44,0
2018-05-04,2.62,-0.44,0
2018-05-05,-15.99,-0.44,0
2018-05-06,-24.57,-0.44,0
2018-05-07,-14.77,-0.32,0
2018-05-08,9.06,-0.32,0
2018-05-09,15.72,-0.32,0
2018-05-10,2.16,-0.32,0
2018-05-11,-10.02,-0.32,0
2018-05-12,-4.88,-0.32,0
2018-05-13,-10.09,-0.32,0
2018-05-14,-7.34,-0.07,0
2018-05-15,-0.13,-0.07,0
2018-05-16,-2.2,-0.07,0
2018-05-17,4.0,-0.07,0
2018-05-18,14.65,-0.07,0
2018-05-19,17.18,-0.07,0
2018-05-20,13.58,-0.07,0
2018-05-21,10.59,-0.07,0
2018-05-22,3.85,-0.07,0
2018-05-23,0.86,-0.07,0
2018-05-24,4.54,-0.07,0
2018-05-25,19.32,-0.07,0
2018-05-26,23.99,-0.07,0
2018-05-27,16.33,-0.07,0
2018-05-28,3.92,-0.13,0
2018-05-29,4.38,-0.13,0
2018-05-30,-1.05,-0.13,0
2018-05-31,4.54,-0.13,0
2018-06-01,6.47,-0.13,0
2018-06-02,-4.57,-0.13,0
2018-06-03,-15.04,-0.13,0
2018-06-04,-9.0,-0.11,0
2018-06-05,1.55,-0.11,0
